"","share","group","subject","period","quantity"
"3289",0.4,19,110,19,5.5
"3290",0.4,19,110,20,5.3
"3291",0.4,19,110,21,6.3
"3292",0.4,19,110,22,5.5
"3293",0.4,19,110,23,6
"3294",0.4,19,110,24,5.7
"3295",0.4,19,110,25,6
"3296",0.4,19,110,26,6.3
"3297",0.4,19,110,27,6
"3298",0.4,19,110,28,6
"3299",0.4,19,110,29,6
"3300",0.4,19,110,30,5.5
"3301",0.4,19,111,1,6
"3302",0.4,19,111,2,8
"3303",0.4,19,111,3,7
"3304",0.4,19,111,4,8
"3305",0.4,19,111,5,6
"3306",0.4,19,111,6,5.5
"3307",0.4,19,111,7,5.9
"3308",0.4,19,111,8,3
"3309",0.4,19,111,9,8
"3310",0.4,19,111,10,9.5
"3311",0.4,19,111,11,5
"3312",0.4,19,111,12,5
"3313",0.4,19,111,13,5
"3314",0.4,19,111,14,7
"3315",0.4,19,111,15,8
"3316",0.4,19,111,16,8
"3317",0.4,19,111,17,8
"3318",0.4,19,111,18,8.3
"3319",0.4,19,111,19,9.5
"3320",0.4,19,111,20,7
"3321",0.4,19,111,21,9.5
"3322",0.4,19,111,22,9
"3323",0.4,19,111,23,8
"3324",0.4,19,111,24,7.5
"3325",0.4,19,111,25,6
"3326",0.4,19,111,26,9
"3327",0.4,19,111,27,7.3
"3328",0.4,19,111,28,10
"3329",0.4,19,111,29,8.3
"3330",0.4,19,111,30,9
"3331",0.4,19,112,1,10.1
"3332",0.4,19,112,2,8.6
"3333",0.4,19,112,3,8.8
"3334",0.4,19,112,4,7.8
"3335",0.4,19,112,5,7.6
"3336",0.4,19,112,6,8.1
"3337",0.4,19,112,7,4.8
"3338",0.4,19,112,8,5.6
"3339",0.4,19,112,9,6.4
"3340",0.4,19,112,10,6.8
"3341",0.4,19,112,11,5.8
"3342",0.4,19,112,12,8.6
"3343",0.4,19,112,13,8.2
"3344",0.4,19,112,14,6.7
"3345",0.4,19,112,15,7.3
"3346",0.4,19,112,16,8.4
"3347",0.4,19,112,17,9
"3348",0.4,19,112,18,7.9
"3349",0.4,19,112,19,8.1
"3350",0.4,19,112,20,7.2
"3351",0.4,19,112,21,5.7
"3352",0.4,19,112,22,6.1
"3353",0.4,19,112,23,4.5
"3354",0.4,19,112,24,5.2
"3355",0.4,19,112,25,5.5
"3356",0.4,19,112,26,5.9
"3357",0.4,19,112,27,4.5
"3358",0.4,19,112,28,5.7
"3359",0.4,19,112,29,5.9
"3360",0.4,19,112,30,5.9
"3361",0.4,19,113,1,8.9
"3362",0.4,19,113,2,9.9
"3363",0.4,19,113,3,7.3
"3364",0.4,19,113,4,8.8
"3365",0.4,19,113,5,9.9
"3366",0.4,19,113,6,9.9
"3367",0.4,19,113,7,9.9
"3368",0.4,19,113,8,9.9
"3369",0.4,19,113,9,9.9
"3370",0.4,19,113,10,9.9
"3371",0.4,19,113,11,9.9
"3372",0.4,19,113,12,9.9
"3373",0.4,19,113,13,9.9
"3374",0.4,19,113,14,9.9
"3375",0.4,19,113,15,9.9
"3376",0.4,19,113,16,9.9
"3377",0.4,19,113,17,9.9
"3378",0.4,19,113,18,9.9
"3379",0.4,19,113,19,9.9
"3380",0.4,19,113,20,9.9
"3381",0.4,19,113,21,9.9
"3382",0.4,19,113,22,9.9
"3383",0.4,19,113,23,9.9
"3384",0.4,19,113,24,9.9
"3385",0.4,19,113,25,9.9
"3386",0.4,19,113,26,9.9
"3387",0.4,19,113,27,9.9
"3388",0.4,19,113,28,9.9
"3389",0.4,19,113,29,9.9
"3390",0.4,19,113,30,9.9
"3391",0.4,19,114,1,14.8
"3392",0.4,19,114,2,13.4
"3393",0.4,19,114,3,9.3
"3394",0.4,19,114,4,9.9
"3395",0.4,19,114,5,10
"3396",0.4,19,114,6,9.9
"3397",0.4,19,114,7,9.9
"3398",0.4,19,114,8,10.2
"3399",0.4,19,114,9,10.8
"3400",0.4,19,114,10,6
"3401",0.4,19,114,11,8
"3402",0.4,19,114,12,8.5
"3403",0.4,19,114,13,8.9
"3404",0.4,19,114,14,8.5
"3405",0.4,19,114,15,8
"3406",0.4,19,114,16,9.3
"3407",0.4,19,114,17,6.9
"3408",0.4,19,114,18,8.5
"3409",0.4,19,114,19,10
"3410",0.4,19,114,20,9.9
"3411",0.4,19,114,21,8.4
"3412",0.4,19,114,22,8.8
"3413",0.4,19,114,23,9.3
"3414",0.4,19,114,24,8.6
"3415",0.4,19,114,25,8.9
"3416",0.4,19,114,26,7.9
"3417",0.4,19,114,27,8.1
"3418",0.4,19,114,28,8.9
"3419",0.4,19,114,29,9.3
"3420",0.4,19,114,30,8.2
"3421",0.4,20,115,1,5.9
"3422",0.4,20,115,2,7.5
"3423",0.4,20,115,3,8
"3424",0.4,20,115,4,7.7
"3425",0.4,20,115,5,8
"3426",0.4,20,115,6,8.8
"3427",0.4,20,115,7,8.5
"3428",0.4,20,115,8,8.8
"3429",0.4,20,115,9,7.8
"3430",0.4,20,115,10,10
"3431",0.4,20,115,11,8.5
"3432",0.4,20,115,12,7.3
"3433",0.4,20,115,13,7.2
"3434",0.4,20,115,14,10.1
"3435",0.4,20,115,15,8.5
"3436",0.4,20,115,16,10.1
"3437",0.4,20,115,17,9.4
"3438",0.4,20,115,18,9.1
"3439",0.4,20,115,19,6.8
"3440",0.4,20,115,20,8
"3441",0.4,20,115,21,9.1
"3442",0.4,20,115,22,8.9
"3443",0.4,20,115,23,9.3
"3444",0.4,20,115,24,8.4
"3445",0.4,20,115,25,7.7
"3446",0.4,20,115,26,8
"3447",0.4,20,115,27,8.2
"3448",0.4,20,115,28,8
"3449",0.4,20,115,29,5.5
"3450",0.4,20,115,30,6
"3451",0.4,20,116,1,6
"3452",0.4,20,116,2,6
"3453",0.4,20,116,3,6
"3454",0.4,20,116,4,6
"3455",0.4,20,116,5,6
"3456",0.4,20,116,6,6
"3457",0.4,20,116,7,6
"3458",0.4,20,116,8,6
"3459",0.4,20,116,9,6
"3460",0.4,20,116,10,6
"3461",0.4,20,116,11,6
"3462",0.4,20,116,12,6
"3463",0.4,20,116,13,6
"3464",0.4,20,116,14,6
"3465",0.4,20,116,15,6
"3466",0.4,20,116,16,6
"3467",0.4,20,116,17,6
"3468",0.4,20,116,18,6
"3469",0.4,20,116,19,6
"3470",0.4,20,116,20,6
"3471",0.4,20,116,21,6
"3472",0.4,20,116,22,6
"3473",0.4,20,116,23,6
"3474",0.4,20,116,24,6
"3475",0.4,20,116,25,6
"3476",0.4,20,116,26,6
"3477",0.4,20,116,27,6
"3478",0.4,20,116,28,6
"3479",0.4,20,116,29,6
"3480",0.4,20,116,30,6
"3481",0.4,20,117,1,5.8
"3482",0.4,20,117,2,6.2
"3483",0.4,20,117,3,6.5
"3484",0.4,20,117,4,6.3
"3485",0.4,20,117,5,6
"3486",0.4,20,117,6,5.8
"3487",0.4,20,117,7,5.4
"3488",0.4,20,117,8,6.4
"3489",0.4,20,117,9,6.3
"3490",0.4,20,117,10,6.1
"3491",0.4,20,117,11,6.2
"3492",0.4,20,117,12,6.5
"3493",0.4,20,117,13,6.6
"3494",0.4,20,117,14,6
"3495",0.4,20,117,15,6
"3496",0.4,20,117,16,5.8
"3497",0.4,20,117,17,6
"3498",0.4,20,117,18,6
"3499",0.4,20,117,19,6.8
"3500",0.4,20,117,20,6.6
"3501",0.4,20,117,21,6.7
"3502",0.4,20,117,22,6
"3503",0.4,20,117,23,6
"3504",0.4,20,117,24,6
"3505",0.4,20,117,25,6
"3506",0.4,20,117,26,6.2
"3507",0.4,20,117,27,6
"3508",0.4,20,117,28,6
"3509",0.4,20,117,29,6
"3510",0.4,20,117,30,6
"3511",0.4,20,118,1,7
"3512",0.4,20,118,2,7.5
"3513",0.4,20,118,3,8
"3514",0.4,20,118,4,6.5
"3515",0.4,20,118,5,7
"3516",0.4,20,118,6,7.5
"3517",0.4,20,118,7,8
"3518",0.4,20,118,8,7.5
"3519",0.4,20,118,9,7.8
"3520",0.4,20,118,10,7.3
"3521",0.4,20,118,11,7.2
"3522",0.4,20,118,12,7.5
"3523",0.4,20,118,13,7.4
"3524",0.4,20,118,14,6
"3525",0.4,20,118,15,7.5
"3526",0.4,20,118,16,6.7
"3527",0.4,20,118,17,7.5
"3528",0.4,20,118,18,7.5
"3529",0.4,20,118,19,7
"3530",0.4,20,118,20,7
"3531",0.4,20,118,21,6
"3532",0.4,20,118,22,7.2
"3533",0.4,20,118,23,9
"3534",0.4,20,118,24,7.4
"3535",0.4,20,118,25,6.4
"3536",0.4,20,118,26,6
"3537",0.4,20,118,27,6
"3538",0.4,20,118,28,6
"3539",0.4,20,118,29,6
"3540",0.4,20,118,30,6
"3541",0.4,20,119,1,7
"3542",0.4,20,119,2,6.5
"3543",0.4,20,119,3,6.5
"3544",0.4,20,119,4,8
"3545",0.4,20,119,5,6.5
"3546",0.4,20,119,6,7
"3547",0.4,20,119,7,7
"3548",0.4,20,119,8,7.5
"3549",0.4,20,119,9,7.5
"3550",0.4,20,119,10,7.5
"3551",0.4,20,119,11,7.5
"3552",0.4,20,119,12,7.5
"3553",0.4,20,119,13,7.5
"3554",0.4,20,119,14,7.5
"3555",0.4,20,119,15,7.5
"3556",0.4,20,119,16,7.5
"3557",0.4,20,119,17,7.5
"3558",0.4,20,119,18,7.5
"3559",0.4,20,119,19,7.5
"3560",0.4,20,119,20,7.5
"3561",0.4,20,119,21,7.5
"3562",0.4,20,119,22,7.4
"3563",0.4,20,119,23,7.4
"3564",0.4,20,119,24,7.5
"3565",0.4,20,119,25,7.5
"3566",0.4,20,119,26,7.5
"3567",0.4,20,119,27,7.5
"3568",0.4,20,119,28,7.5
"3569",0.4,20,119,29,9
"3570",0.4,20,119,30,7.5
"3571",0.4,20,120,1,10.5
"3572",0.4,20,120,2,10
"3573",0.4,20,120,3,10
"3574",0.4,20,120,4,10.5
"3575",0.4,20,120,5,9
"3576",0.4,20,120,6,10
"3577",0.4,20,120,7,10.5
"3578",0.4,20,120,8,10.5
"3579",0.4,20,120,9,10
"3580",0.4,20,120,10,10.5
"3581",0.4,20,120,11,12
"3582",0.4,20,120,12,8.5
"3583",0.4,20,120,13,9.5
"3584",0.4,20,120,14,7.5
"3585",0.4,20,120,15,6.5
"3586",0.4,20,120,16,7
"3587",0.4,20,120,17,7.5
"3588",0.4,20,120,18,7
"3589",0.4,20,120,19,7.5
"3590",0.4,20,120,20,8
"3591",0.4,20,120,21,7.5
"3592",0.4,20,120,22,7.5
"3593",0.4,20,120,23,7
"3594",0.4,20,120,24,8
"3595",0.4,20,120,25,7
"3596",0.4,20,120,26,7
"3597",0.4,20,120,27,7
"3598",0.4,20,120,28,6
"3599",0.4,20,120,29,7
"3600",0.4,20,120,30,4.5
